business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,inspection_year,inspection_month,inspection_day
61923,94107.0,37.783772,-122.398875,94.0,103124.0,1.0,2019,7,18
328,94115.0,37.783017,-122.432584,87.0,103114.0,1.0,2019,7,9
507,94131.0,37.733449,-122.43424099999999,90.0,103154.0,1.0,2019,8,14
2356,94110.0,37.752634,-122.41848600000002,86.0,103124.0,1.0,2019,1,9
4864,94110.0,37.759174,-122.41906599999999,78.0,103114.0,1.0,2019,7,8
60208,94105.0,37.788544,-122.40059099999999,92.0,103124.0,1.0,2019,7,15
3661,94110.0,37.764553,-122.421826,90.0,103154.0,1.0,2019,6,5
64814,94115.0,37.787323,-122.44032299999999,76.0,103131.0,1.0,2018,7,3
3868,94114.0,37.751267999999996,-122.434992,89.0,103144.0,2.0,2019,6,6
19056,94103.0,37.783257,-122.40281599999999,96.0,103144.0,2.0,2019,8,2
69081,94103.0,37.764828,-122.42236299999999,96.0,103131.0,1.0,2019,9,17
58576,94103.0,37.763664,-122.42173600000001,88.0,103133.0,1.0,2019,8,22
4777,94107.0,37.781556,-122.388484,92.0,103161.0,1.0,2019,2,12
1366,94110.0,37.757436,-122.41888,72.0,103139.0,3.0,2019,9,18
65856,94101.0,37.774998,-122.418299,73.0,103143.0,4.0,2017,8,21
18577,94103.0,37.784548,-122.40418999999999,89.0,103103.0,3.0,2019,2,22
10282,94118.0,37.787310999999995,-122.44683899999998,96.0,103144.0,2.0,2019,5,29
3614,94103.0,37.765028,-122.420402,81.0,103124.0,1.0,2017,11,16
19002,94121.0,37.780421000000004,-122.479933,86.0,103133.0,1.0,2017,6,20
67565,94116.0,37.742703000000006,-122.48281899999999,82.0,103131.0,1.0,2019,7,3
34181,94103.0,37.763287,-122.410325,86.0,103131.0,1.0,2019,1,2
63084,94118.0,37.783008,-122.46356200000001,84.0,103120.0,3.0,2019,8,27
34665,94131.0,37.734483000000004,-122.433729,81.0,103161.0,1.0,2019,6,12
2601,94108.0,37.789883,-122.408666,81.0,103120.0,3.0,2019,7,31
33113,94102.0,37.785446,-122.412972,88.0,103133.0,1.0,2019,8,5
1932,94118.0,37.781138,-122.463931,77.0,103147.0,4.0,2019,7,25
2836,94133.0,37.808240000000005,-122.41018899999999,94.0,103150.0,4.0,2018,11,16
1352,94114.0,37.760954,-122.43493500000001,83.0,103154.0,1.0,2019,8,19
58576,94103.0,37.763664,-122.42173600000001,88.0,103149.0,1.0,2019,8,22
62896,94105.0,37.789057,-122.395322,81.0,103161.0,1.0,2019,2,13
66400,94110.0,37.759484,-122.41910700000001,75.0,103142.0,1.0,2019,9,26
16441,94134.0,37.728718,-122.404101,74.0,103154.0,1.0,2019,9,12
67446,94105.0,37.792577,-122.393992,82.0,103131.0,1.0,2019,7,23
68430,94103.0,37.784103,-122.403669,92.0,103124.0,1.0,2019,7,24
3651,94103.0,37.764897,-122.42123400000001,90.0,103145.0,3.0,2017,11,16
39513,94102.0,37.775902,-122.426174,87.0,103132.0,3.0,2019,9,18
3229,94121.0,37.780083000000005,-122.483108,81.0,103120.0,3.0,2018,2,7
19373,94124.0,37.737021,-122.39004299999999,72.0,103154.0,1.0,2017,4,26
1527,94107.0,37.780263,-122.403323,92.0,103157.0,2.0,2019,7,1
3614,94103.0,37.765028,-122.420402,81.0,103142.0,1.0,2017,11,16
5803,94112.0,37.730307,-122.448801,92.0,103120.0,3.0,2019,9,27
3206,94121.0,37.782068,-122.48443200000001,82.0,103154.0,1.0,2017,11,15
4421,94133.0,37.808240000000005,-122.41018899999999,90.0,103145.0,3.0,2019,8,28
70494,94110.0,37.763664,-122.42173600000001,90.0,103120.0,3.0,2019,6,5
26340,94133.0,37.797703999999996,-122.40805800000001,75.0,103154.0,1.0,2017,4,24
1366,94110.0,37.757436,-122.41888,72.0,103131.0,1.0,2019,9,18
71056,94107.0,37.777409999999996,-122.395283,88.0,103120.0,3.0,2019,9,5
847,94133.0,37.799648,-122.408033,94.0,103144.0,2.0,2019,5,13
63493,94104.0,37.790053,-122.40258600000001,83.0,103143.0,4.0,2019,6,13
3862,94134.0,37.728458,-122.40399099999999,66.0,103151.0,4.0,2017,1,4
10282,94118.0,37.787310999999995,-122.44683899999998,96.0,103156.0,2.0,2019,5,29
63755,94133.0,37.808240000000005,-122.41018899999999,68.0,103119.0,4.0,2019,8,14
3437,94133.0,37.808240000000005,-122.41018899999999,87.0,103139.0,3.0,2017,11,20
68894,94110.0,37.760954999999996,-122.421552,91.0,103109.0,1.0,2019,5,29
64176,94118.0,37.780522999999995,-122.47358,88.0,103124.0,1.0,2019,7,9
65834,94112.0,37.717423,-122.440265,71.0,103154.0,1.0,2019,6,11
7575,94115.0,37.786568,-122.429754,90.0,103142.0,1.0,2019,9,10
3862,94134.0,37.728458,-122.40399099999999,66.0,103105.0,3.0,2017,1,4
61643,94105.0,37.788983,-122.40162600000001,85.0,103124.0,1.0,2019,6,17
34662,94133.0,37.798088,-122.405368,92.0,103157.0,2.0,2019,6,5
59289,94121.0,37.782243,-122.479009,74.0,103131.0,1.0,2019,8,23
480,94133.0,37.799058,-122.40721699999999,82.0,103103.0,3.0,2019,6,11
2684,94131.0,37.746759000000004,-122.42699499999999,87.0,103133.0,1.0,2019,7,15
588,94116.0,37.742672999999996,-122.48333999999998,84.0,103116.0,3.0,2019,6,5
3237,94122.0,37.763273999999996,-122.483179,75.0,103132.0,3.0,2019,8,20
32925,94110.0,37.752072999999996,-122.42093899999999,87.0,103120.0,3.0,2019,8,21
3374,94102.0,37.787217999999996,-122.40897700000001,84.0,103138.0,3.0,2018,12,14
500,94108.0,37.790003000000006,-122.40868799999998,83.0,103103.0,3.0,2019,2,1
2085,94109.0,37.783053,-122.41898799999998,65.0,103108.0,1.0,2018,10,23
1991,94122.0,37.764072999999996,-122.507779,81.0,103118.0,1.0,2019,8,14
4665,94116.0,37.742447999999996,-122.49003200000001,94.0,103154.0,1.0,2019,6,5
38808,94122.0,37.763603,-122.477497,69.0,103154.0,1.0,2019,8,5
68813,94107.0,37.782803,-122.39337900000001,71.0,103114.0,1.0,2019,7,30
1203,94118.0,37.780834000000006,-122.46659,83.0,103132.0,3.0,2019,8,14
65856,94101.0,37.774998,-122.418299,73.0,103132.0,3.0,2017,8,21
11379,94117.0,37.774824,-122.436094,79.0,103120.0,3.0,2018,4,24
1672,94105.0,37.792308,-122.393809,86.0,103120.0,3.0,2017,10,4
65622,94111.0,37.795225,-122.39376999999999,92.0,103133.0,1.0,2019,6,17
33851,94107.0,37.764987,-122.399872,69.0,103120.0,3.0,2019,3,15
19373,94124.0,37.737021,-122.39004299999999,72.0,103133.0,1.0,2017,4,26
1527,94107.0,37.780263,-122.403323,92.0,103141.0,3.0,2019,7,1
2664,94131.0,37.743602,-122.428803,60.0,103132.0,3.0,2019,6,13
11379,94117.0,37.774824,-122.436094,79.0,103109.0,1.0,2018,4,24
2797,94109.0,37.785358,-122.421357,74.0,103142.0,1.0,2017,6,15
3374,94102.0,37.787217999999996,-122.40897700000001,74.0,103114.0,1.0,2019,7,25
62735,94110.0,37.7533,-122.41863000000001,73.0,103109.0,1.0,2019,7,2
33935,94110.0,37.739466,-122.41895,90.0,103127.0,3.0,2019,6,11
58611,94133.0,37.800428000000004,-122.407517,87.0,103119.0,4.0,2019,8,29
3374,94102.0,37.787217999999996,-122.40897700000001,84.0,103124.0,1.0,2018,12,14
65622,94111.0,37.795225,-122.39376999999999,92.0,103119.0,4.0,2019,6,17
59935,94110.0,37.741184000000004,-122.422693,86.0,103124.0,1.0,2019,9,4
59986,94117.0,37.776838,-122.43856299999999,83.0,103133.0,1.0,2019,6,26
2085,94109.0,37.783053,-122.41898799999998,65.0,103144.0,2.0,2018,10,23
3491,94109.0,37.787677,-122.413624,88.0,103161.0,1.0,2019,5,30
59044,94110.0,37.749851,-122.415121,78.0,103114.0,1.0,2018,1,22
60114,94109.0,37.785787,-122.41964399999999,92.0,103139.0,3.0,2019,6,10
15279,94112.0,37.724174,-122.43585900000001,83.0,103150.0,4.0,2019,5,31
3862,94134.0,37.728458,-122.40399099999999,65.0,103142.0,1.0,2019,3,11
4794,94107.0,37.778634000000004,-122.39308899999999,71.0,103114.0,1.0,2018,10,30
25162,94102.0,37.7877,-122.408345,92.0,103144.0,2.0,2019,6,10
2085,94109.0,37.783053,-122.41898799999998,78.0,103156.0,2.0,2016,11,8
1615,94111.0,37.794184,-122.396524,88.0,103156.0,2.0,2019,7,25
63755,94133.0,37.808240000000005,-122.41018899999999,68.0,103156.0,2.0,2019,8,14
3862,94134.0,37.728458,-122.40399099999999,65.0,103113.0,1.0,2019,3,11
3211,94122.0,37.763503,-122.47774799999999,90.0,103139.0,3.0,2019,8,14
552,94122.0,37.763428000000005,-122.48173600000001,84.0,103124.0,1.0,2018,5,3
3072,94107.0,37.779522,-122.398104,84.0,103119.0,4.0,2019,7,1
1712,94122.0,37.760508,-122.504572,87.0,103114.0,1.0,2019,9,18
65860,94103.0,37.787096999999996,-122.404122,84.0,103161.0,1.0,2018,4,30
67186,94110.0,37.760294,-122.42138600000001,85.0,103114.0,1.0,2019,6,5
3561,94104.0,37.791464000000005,-122.40243500000001,77.0,103120.0,3.0,2019,7,22
25162,94102.0,37.7877,-122.408345,92.0,103161.0,1.0,2019,6,10
66331,94109.0,37.787118,-122.42541399999999,84.0,103161.0,1.0,2019,10,3
70960,94102.0,37.777273,-122.423084,86.0,103149.0,1.0,2019,3,21
63755,94133.0,37.808240000000005,-122.41018899999999,68.0,103120.0,3.0,2019,8,14
38788,94115.0,37.788878000000004,-122.43428300000001,90.0,103124.0,1.0,2019,10,3
63121,94133.0,37.799696999999995,-122.407614,86.0,103161.0,1.0,2019,6,5
3862,94134.0,37.728458,-122.40399099999999,65.0,103150.0,4.0,2019,3,11
64380,94111.0,37.793338,-122.399583,88.0,103129.0,4.0,2019,5,30
3200,94105.0,37.789867,-122.39946200000001,82.0,103103.0,3.0,2019,7,15
66229,94122.0,37.780733000000005,-122.473114,88.0,103145.0,3.0,2017,9,20
62896,94105.0,37.789057,-122.395322,81.0,103103.0,3.0,2019,2,13
3630,94117.0,37.772096999999995,-122.43081399999998,92.0,103133.0,1.0,2019,9,17
5807,94112.0,37.714304,-122.459115,92.0,103119.0,4.0,2019,10,3
62735,94110.0,37.7533,-122.41863000000001,73.0,103133.0,1.0,2019,7,2
2063,94123.0,37.800247999999996,-122.433053,74.0,103114.0,1.0,2017,11,13
1124,94114.0,37.764247999999995,-122.433392,80.0,103109.0,1.0,2017,11,14
30532,94124.0,37.730959000000006,-122.39193999999999,78.0,103154.0,1.0,2019,9,25
1724,94115.0,37.786497999999995,-122.430283,84.0,103124.0,1.0,2019,7,15
65831,94118.0,37.778382,-122.462787,73.0,103102.0,1.0,2019,8,23
58610,94118.0,37.771037,-122.46821499999999,85.0,103105.0,3.0,2019,1,9
3616,94110.0,37.75527,-122.42325600000001,87.0,103109.0,1.0,2018,1,26
2664,94131.0,37.743602,-122.428803,60.0,103144.0,2.0,2019,6,13
3862,94134.0,37.728458,-122.40399099999999,73.0,103124.0,1.0,2017,9,5
1791,94121.0,37.781597,-122.492544,88.0,103138.0,3.0,2018,12,7
403,94103.0,37.784317,-122.40756299999998,88.0,103119.0,4.0,2019,8,22
63169,94110.0,37.754383000000004,-122.41861599999999,92.0,103152.0,1.0,2019,7,8
19373,94124.0,37.737021,-122.39004299999999,81.0,103105.0,3.0,2019,3,14
59520,94121.0,37.779663,-122.493618,90.0,103145.0,3.0,2019,5,29
2664,94131.0,37.743602,-122.428803,60.0,103138.0,3.0,2019,6,13
1939,94105.0,37.787838,-122.400998,96.0,103154.0,1.0,2019,6,17
68173,94110.0,37.752468,-122.415332,94.0,103154.0,1.0,2019,8,22
1921,94116.0,37.742603,-122.484646,79.0,103118.0,1.0,2019,7,3
34665,94131.0,37.734483000000004,-122.433729,81.0,103133.0,1.0,2019,6,12
3114,94133.0,37.808931,-122.41506899999999,79.0,103147.0,4.0,2019,8,22
1931,94122.0,37.763913,-122.46880900000001,92.0,103133.0,1.0,2018,1,8
538,94122.0,37.763343,-122.48180900000001,94.0,103131.0,1.0,2019,8,5
67565,94116.0,37.742703000000006,-122.48281899999999,82.0,103139.0,3.0,2019,7,3
2407,94103.0,37.771167999999996,-122.413179,90.0,103154.0,1.0,2019,7,24
3862,94134.0,37.728458,-122.40399099999999,65.0,103102.0,1.0,2019,3,11
1952,94116.0,37.742477,-122.48750700000001,90.0,103133.0,1.0,2019,6,13
3151,94133.0,37.796808,-122.40796399999999,62.0,103103.0,3.0,2016,11,14
140,94104.0,37.793268,-122.400323,79.0,103150.0,4.0,2019,6,12
66229,94122.0,37.780733000000005,-122.473114,83.0,103132.0,3.0,2019,8,19
34611,94108.0,37.795594,-122.408204,85.0,103149.0,1.0,2019,7,15
67564,94109.0,37.787690999999995,-122.41371699999999,82.0,103103.0,3.0,2019,8,26
4746,94105.0,37.791588,-122.39291999999999,82.0,103144.0,2.0,2019,7,8
7489,94110.0,37.763803,-122.417326,92.0,103150.0,4.0,2019,8,7
3951,94121.0,37.779962,-122.48508700000001,77.0,103114.0,1.0,2019,7,29
65925,94111.0,37.793865000000004,-122.39649299999999,90.0,103154.0,1.0,2019,7,9
70494,94110.0,37.763664,-122.42173600000001,90.0,103154.0,1.0,2019,6,5
3522,94108.0,37.794958,-122.40636699999999,92.0,103133.0,1.0,2019,9,10
64176,94118.0,37.780522999999995,-122.47358,88.0,103133.0,1.0,2019,7,9
7786,94110.0,37.750959,-122.418264,87.0,103149.0,1.0,2019,7,29
58574,94107.0,37.780527,-122.397922,96.0,103152.0,1.0,2019,7,3
68026,94108.0,37.789763,-122.41178700000002,85.0,103144.0,2.0,2019,8,22
985,94116.0,37.742048,-122.499002,75.0,103119.0,4.0,2018,9,24
1631,94114.0,37.751513,-122.43017900000001,79.0,103124.0,1.0,2019,9,4
15279,94112.0,37.724174,-122.43585900000001,83.0,103124.0,1.0,2019,5,31
1065,94110.0,37.760487,-122.41066200000002,90.0,103153.0,3.0,2019,7,18
62735,94110.0,37.7533,-122.41863000000001,76.0,103119.0,4.0,2016,11,7
7214,94110.0,37.754094,-122.418586,94.0,103119.0,4.0,2019,8,6
34181,94103.0,37.763287,-122.410325,86.0,103119.0,4.0,2019,1,2
552,94122.0,37.763428000000005,-122.48173600000001,84.0,103120.0,3.0,2018,5,3
1932,94118.0,37.781138,-122.463931,77.0,103103.0,3.0,2019,7,25
500,94108.0,37.790003000000006,-122.40868799999998,83.0,103145.0,3.0,2019,2,1
1631,94114.0,37.751513,-122.43017900000001,79.0,103120.0,3.0,2019,9,4
62578,94108.0,37.794193,-122.406677,73.0,103154.0,1.0,2018,11,30
4828,94117.0,37.766017,-122.449976,94.0,103120.0,3.0,2019,6,12
2085,94109.0,37.783053,-122.41898799999998,78.0,103109.0,1.0,2016,11,8
3839,94110.0,37.763458,-122.421784,81.0,103148.0,4.0,2017,7,21
67982,94103.0,37.784848,-122.406892,92.0,103120.0,3.0,2019,9,23
59986,94117.0,37.776838,-122.43856299999999,83.0,103109.0,1.0,2019,6,26
2343,94110.0,37.761928999999995,-122.419308,87.0,103149.0,1.0,2019,6,11
1791,94121.0,37.781597,-122.492544,86.0,103157.0,2.0,2017,1,26
7711,94118.0,37.782784,-122.467028,79.0,103133.0,1.0,2017,6,28
3122,94111.0,37.793358000000005,-122.39944299999999,81.0,103119.0,4.0,2017,1,9
2252,94104.0,37.789064,-122.40286100000002,96.0,103139.0,3.0,2019,7,15
984,94116.0,37.742086,-122.49873799999999,65.0,103142.0,1.0,2017,7,26
4544,94116.0,37.742403,-122.48978999999999,92.0,103154.0,1.0,2019,6,5
479,94133.0,37.799003000000006,-122.407274,82.0,103144.0,2.0,2019,6,4
1791,94121.0,37.781597,-122.492544,88.0,103142.0,1.0,2019,6,12
68131,94124.0,37.734652000000004,-122.390872,88.0,103133.0,1.0,2019,9,26
69299,94124.0,37.721007,-122.39643899999999,75.0,103124.0,1.0,2019,7,3
4465,94133.0,37.805128,-122.410284,96.0,103132.0,3.0,2019,7,11
2749,94110.0,37.745433,-122.419945,86.0,103124.0,1.0,2019,10,2
33851,94107.0,37.764987,-122.399872,69.0,103116.0,3.0,2019,3,15
1609,94114.0,37.751373,-122.43231899999999,84.0,103133.0,1.0,2019,8,1
3019,94102.0,37.785928000000006,-122.40788700000002,88.0,103132.0,3.0,2019,7,2
3614,94103.0,37.765028,-122.420402,81.0,103103.0,3.0,2017,11,16
7786,94110.0,37.750959,-122.418264,87.0,103132.0,3.0,2019,7,29
65051,94110.0,37.761146999999994,-122.42153400000001,90.0,103135.0,3.0,2019,5,29
2797,94109.0,37.785358,-122.421357,88.0,103144.0,2.0,2019,5,30
479,94133.0,37.799003000000006,-122.407274,82.0,103133.0,1.0,2019,6,4
1442,94133.0,37.807155,-122.419004,90.0,103124.0,1.0,2019,6,6
34662,94133.0,37.798088,-122.405368,92.0,103119.0,4.0,2019,6,5
34708,94110.0,37.738893,-122.414078,82.0,103103.0,3.0,2019,8,14
37231,94108.0,37.794723,-122.406944,77.0,103133.0,1.0,2019,8,26
3237,94122.0,37.763273999999996,-122.483179,75.0,103149.0,1.0,2019,8,20
61136,94118.0,37.780543,-122.473129,85.0,103158.0,2.0,2019,9,27
59065,94104.0,37.792747999999996,-122.40408400000001,92.0,103129.0,4.0,2019,4,19
65679,94134.0,37.72618,-122.40308200000001,82.0,103131.0,1.0,2018,5,17
1596,94117.0,37.765848,-122.44966399999998,90.0,103133.0,1.0,2019,7,10
62777,94115.0,37.788652,-122.43552700000001,90.0,103139.0,3.0,2018,10,24
4828,94117.0,37.766017,-122.449976,94.0,103161.0,1.0,2019,6,12
38797,94115.0,37.785317,-122.433076,92.0,103153.0,3.0,2019,6,25
26340,94133.0,37.797703999999996,-122.40805800000001,75.0,103105.0,3.0,2017,4,24
984,94116.0,37.742086,-122.49873799999999,65.0,103109.0,1.0,2017,7,26
68454,94115.0,37.785639,-122.429841,78.0,103114.0,1.0,2019,1,28
551,94121.0,37.782107,-122.483631,94.0,103144.0,2.0,2019,9,18
2601,94108.0,37.789883,-122.408666,81.0,103105.0,3.0,2019,7,31
62896,94105.0,37.789057,-122.395322,81.0,103139.0,3.0,2019,2,13
59828,94102.0,37.783268,-122.41055300000001,55.0,103124.0,1.0,2019,8,20
62462,94102.0,37.781518,-122.416982,83.0,103124.0,1.0,2019,6,12
3547,94108.0,37.794554999999995,-122.40572399999999,90.0,103157.0,2.0,2019,7,23
24437,94133.0,37.799732,-122.40758899999999,96.0,103157.0,2.0,2019,6,5
1712,94122.0,37.760508,-122.504572,87.0,103157.0,2.0,2019,9,18
68597,94118.0,37.787310999999995,-122.44683899999998,98.0,103156.0,2.0,2019,5,29
63084,94118.0,37.783008,-122.46356200000001,84.0,103119.0,4.0,2019,8,27
2667,94118.0,37.780522999999995,-122.47358,92.0,103120.0,3.0,2019,9,18
62785,94103.0,37.773568,-122.40871200000001,93.0,103112.0,4.0,2019,7,8
70562,94109.0,37.791694,-122.42094399999999,88.0,103124.0,1.0,2019,7,10
7636,94124.0,37.729455,-122.38636399999999,78.0,103144.0,2.0,2018,10,17
2085,94109.0,37.783053,-122.41898799999998,86.0,103131.0,1.0,2017,9,20
26340,94133.0,37.797703999999996,-122.40805800000001,75.0,103150.0,4.0,2017,4,24
892,94104.0,37.791348,-122.39983400000001,92.0,103145.0,3.0,2019,6,13
3661,94110.0,37.764553,-122.421826,90.0,103131.0,1.0,2019,6,5
5267,94124.0,37.741939,-122.383872,96.0,103154.0,1.0,2019,7,17
1584,94110.0,37.755303000000005,-122.420649,90.0,103161.0,1.0,2019,9,26
21807,94110.0,37.743943,-122.42198799999998,85.0,103161.0,1.0,2019,7,24
552,94122.0,37.763428000000005,-122.48173600000001,81.0,103161.0,1.0,2017,8,15
4794,94107.0,37.778634000000004,-122.39308899999999,71.0,103154.0,1.0,2018,10,30
7480,94133.0,37.799973,-122.412667,94.0,103144.0,2.0,2019,6,6
2667,94118.0,37.780522999999995,-122.47358,92.0,103149.0,1.0,2019,9,18
2063,94123.0,37.800247999999996,-122.433053,74.0,103103.0,3.0,2017,11,13
552,94122.0,37.763428000000005,-122.48173600000001,84.0,103132.0,3.0,2019,8,15
13218,94107.0,37.782503999999996,-122.392843,90.0,103131.0,1.0,2019,8,13
4590,94103.0,37.78215,-122.41030500000001,91.0,103103.0,3.0,2019,6,11
65856,94101.0,37.774998,-122.418299,86.0,103120.0,3.0,2019,1,17
116,94111.0,37.793874,-122.396464,74.0,103132.0,3.0,2019,9,12
60561,94102.0,37.786795,-122.41326399999998,90.0,103119.0,4.0,2019,5,7
65679,94134.0,37.72618,-122.40308200000001,82.0,103119.0,4.0,2018,5,17
4531,94103.0,37.773884,-122.408631,92.0,103124.0,1.0,2019,7,8
27799,94103.0,37.784848,-122.406892,88.0,103121.0,3.0,2018,12,18
63757,94103.0,37.784317,-122.40756299999998,88.0,103149.0,1.0,2019,6,6
33700,94110.0,37.749194,-122.418116,90.0,103116.0,3.0,2019,7,2
18462,94107.0,37.781607,-122.396125,90.0,103161.0,1.0,2019,8,1
3661,94110.0,37.764553,-122.421826,90.0,103120.0,3.0,2019,6,5
63897,94109.0,37.791914,-122.420984,88.0,103154.0,1.0,2019,7,10
34066,94115.0,37.785872,-122.437335,84.0,103144.0,2.0,2019,8,29
35852,94133.0,37.807358,-122.41529399999999,90.0,103120.0,3.0,2019,9,4
34611,94108.0,37.795594,-122.408204,85.0,103114.0,1.0,2019,7,15
2664,94131.0,37.743602,-122.428803,60.0,103108.0,1.0,2019,6,13
65066,94102.0,37.777017,-122.42143,85.0,103119.0,4.0,2019,8,16
6636,94102.0,37.777053,-122.41693899999999,92.0,103154.0,1.0,2017,1,5
2664,94131.0,37.743602,-122.428803,60.0,103118.0,1.0,2019,6,13
2109,94109.0,37.786353999999996,-122.416628,86.0,103124.0,1.0,2019,6,6
66331,94109.0,37.787118,-122.42541399999999,84.0,103139.0,3.0,2019,10,3
62735,94110.0,37.7533,-122.41863000000001,73.0,103131.0,1.0,2019,7,2
33851,94107.0,37.764987,-122.399872,69.0,103154.0,1.0,2019,3,15
66400,94110.0,37.759484,-122.41910700000001,75.0,103119.0,4.0,2019,9,26
65260,94103.0,37.774722,-122.40676100000002,94.0,103154.0,1.0,2019,6,17
2085,94109.0,37.783053,-122.41898799999998,65.0,103129.0,4.0,2018,10,23
60400,94114.0,37.764233000000004,-122.43253999999999,90.0,103124.0,1.0,2019,4,23
57579,94112.0,37.723457,-122.43748000000001,75.0,103139.0,3.0,2019,8,13
5257,94110.0,37.760295,-122.418953,82.0,103129.0,4.0,2019,9,11
2263,94118.0,37.782933,-122.46408899999999,68.0,103157.0,2.0,2019,4,2
59065,94104.0,37.792747999999996,-122.40408400000001,94.0,103120.0,3.0,2017,10,4
36014,94114.0,37.763263,-122.43446000000002,83.0,103119.0,4.0,2019,7,9
3200,94105.0,37.789867,-122.39946200000001,82.0,103105.0,3.0,2019,7,15
63121,94133.0,37.799696999999995,-122.407614,86.0,103133.0,1.0,2019,6,5
16441,94134.0,37.728718,-122.404101,74.0,103102.0,1.0,2019,9,12
1991,94122.0,37.764072999999996,-122.507779,81.0,103133.0,1.0,2019,8,14
34395,94133.0,37.797665,-122.406273,91.0,103147.0,4.0,2019,6,4
393,94112.0,37.719691999999995,-122.438575,81.0,103154.0,1.0,2019,8,29
3547,94108.0,37.794554999999995,-122.40572399999999,90.0,103131.0,1.0,2019,7,23
2109,94109.0,37.786353999999996,-122.416628,86.0,103144.0,2.0,2019,6,6
69520,94103.0,37.784103,-122.403669,87.0,103154.0,1.0,2019,1,7
2519,94109.0,37.786864,-122.42321799999999,90.0,103120.0,3.0,2019,7,9
985,94116.0,37.742048,-122.499002,75.0,103142.0,1.0,2018,9,24
5927,94134.0,37.729108000000004,-122.418728,94.0,103154.0,1.0,2019,9,3
1921,94116.0,37.742603,-122.484646,79.0,103119.0,4.0,2019,7,3
2750,94114.0,37.750778000000004,-122.43406499999999,96.0,103124.0,1.0,2019,9,11
6636,94102.0,37.777053,-122.41693899999999,92.0,103131.0,1.0,2017,1,5
65856,94101.0,37.774998,-122.418299,73.0,103138.0,3.0,2017,8,21
67565,94116.0,37.742703000000006,-122.48281899999999,82.0,103138.0,3.0,2019,7,3
3237,94122.0,37.763273999999996,-122.483179,75.0,103118.0,1.0,2019,8,20
999,94110.0,37.756997,-122.420534,80.0,103129.0,4.0,2019,9,9
1571,94111.0,37.803208000000005,-122.402534,89.0,103103.0,3.0,2019,8,28
63757,94103.0,37.784317,-122.40756299999998,88.0,103153.0,3.0,2019,6,6
64141,94109.0,37.789278,-122.420387,83.0,103138.0,3.0,2018,9,4
3237,94122.0,37.763273999999996,-122.483179,75.0,103154.0,1.0,2019,8,20
34591,94124.0,37.741752000000005,-122.388402,92.0,103161.0,1.0,2019,8,21
70723,94103.0,37.785388,-122.405369,83.0,103124.0,1.0,2019,6,11
7394,94124.0,37.734392,-122.39097199999999,92.0,103161.0,1.0,2019,9,26
7534,94105.0,37.792037,-122.397852,98.0,103144.0,2.0,2019,6,5
7480,94133.0,37.799973,-122.412667,94.0,103131.0,1.0,2019,6,6
